    nm         	nN
3.593751e+02	2.429926e+01
3.632813e+02	2.434677e+01
3.671876e+02	2.429926e+01
3.710938e+02	2.427551e+01
3.750001e+02	2.429926e+01
3.789063e+02	2.429926e+01
3.828126e+02	2.429926e+01
3.867189e+02	2.441802e+01
3.906251e+02	2.448929e+01
3.945314e+02	2.441802e+01
3.984376e+02	2.441802e+01
4.023439e+02	2.448929e+01
4.062501e+02	2.448929e+01
4.101564e+02	2.446553e+01
4.140626e+02	2.439427e+01
4.179689e+02	2.451304e+01
4.218751e+02	2.446553e+01
4.257814e+02	2.458430e+01
4.296876e+02	2.456054e+01
4.335939e+02	2.460805e+01
4.375001e+02	2.460805e+01
4.414064e+02	2.463180e+01
4.453126e+02	2.470306e+01
4.492189e+02	2.465556e+01
4.531251e+02	2.463180e+01
4.570314e+02	2.470306e+01
4.609376e+02	2.467931e+01
4.648439e+02	2.472681e+01
4.687501e+02	2.484558e+01
4.726564e+02	2.486933e+01
4.765626e+02	2.479807e+01
4.804689e+02	2.486933e+01
4.843751e+02	2.501185e+01
4.882813e+02	2.498810e+01
4.921876e+02	2.484558e+01
4.960938e+02	2.494059e+01
5.000000e+02	2.494059e+01
5.039062e+02	2.496434e+01
5.078124e+02	2.505936e+01
5.117187e+02	2.508311e+01
5.156249e+02	2.508311e+01
5.195311e+02	2.513061e+01
5.234373e+02	2.513061e+01
5.273436e+02	2.515437e+01
5.312498e+02	2.513061e+01
5.351560e+02	2.517812e+01
5.390622e+02	2.515437e+01
5.429685e+02	2.520187e+01
5.468747e+02	2.527313e+01
5.507809e+02	2.536814e+01
5.546871e+02	2.548691e+01
5.585933e+02	2.541565e+01
5.624996e+02	2.548691e+01
5.664058e+02	2.555817e+01
5.703120e+02	2.555817e+01
5.742182e+02	2.551066e+01
5.781245e+02	2.551066e+01
5.820307e+02	2.546316e+01
5.859369e+02	2.555817e+01
5.898431e+02	2.551066e+01
5.937493e+02	2.565318e+01
5.976556e+02	2.560567e+01
6.015618e+02	2.558192e+01
6.054680e+02	2.570068e+01
6.093742e+02	2.570068e+01
6.132805e+02	2.570068e+01
6.171867e+02	2.567693e+01
6.210929e+02	2.574819e+01
6.249991e+02	2.574819e+01
6.289054e+02	2.579570e+01
6.328116e+02	2.579570e+01
6.367178e+02	2.579570e+01
6.406240e+02	2.584320e+01
6.445302e+02	2.593821e+01
6.484365e+02	2.598572e+01
6.523427e+02	2.591446e+01
6.562489e+02	2.591446e+01
6.601551e+02	2.593821e+01
6.640614e+02	2.596197e+01
6.679676e+02	2.600947e+01
6.718738e+02	2.608073e+01
6.757800e+02	2.615199e+01
6.796863e+02	2.615199e+01
6.835925e+02	2.622325e+01
6.874987e+02	2.624700e+01
6.914049e+02	2.622325e+01
6.953111e+02	2.617574e+01
6.992174e+02	2.617574e+01
7.031236e+02	2.615199e+01
7.070298e+02	2.612824e+01
7.109360e+02	2.619950e+01
7.148423e+02	2.631826e+01
7.187485e+02	2.636577e+01
7.226547e+02	2.638952e+01
7.265609e+02	2.638952e+01
7.304671e+02	2.638952e+01
7.343734e+02	2.636577e+01
7.382796e+02	2.636577e+01
7.421858e+02	2.638952e+01
7.460920e+02	2.643703e+01
7.499983e+02	2.643703e+01
7.539045e+02	2.648453e+01
7.578107e+02	2.650829e+01
7.617169e+02	2.655579e+01
7.656232e+02	2.657954e+01
7.695294e+02	2.667456e+01
7.734356e+02	2.665080e+01
7.773418e+02	2.657954e+01
7.812480e+02	2.660330e+01
7.851543e+02	2.660330e+01
7.890605e+02	2.667456e+01
7.929667e+02	2.674582e+01
7.968729e+02	2.674582e+01
8.007792e+02	2.679332e+01
8.046854e+02	2.672206e+01
8.085916e+02	2.676957e+01
8.124978e+02	2.681707e+01
8.164041e+02	2.679332e+01
8.203103e+02	2.686458e+01
8.242165e+02	2.686458e+01
8.281227e+02	2.691208e+01
8.320289e+02	2.698334e+01
8.359352e+02	2.698334e+01
8.398414e+02	2.703085e+01
8.437476e+02	2.700710e+01
8.476538e+02	2.707836e+01
8.515601e+02	2.707836e+01
8.554663e+02	2.705460e+01
8.593725e+02	2.700710e+01
8.632787e+02	2.707836e+01
8.671850e+02	2.707836e+01
8.710912e+02	2.707836e+01
8.749974e+02	2.717337e+01
8.789036e+02	2.729213e+01
8.828098e+02	2.731589e+01
8.867161e+02	2.736339e+01
8.906223e+02	2.741089e+01
8.945285e+02	2.741089e+01
8.984347e+02	2.738714e+01
9.023410e+02	2.741089e+01
9.062472e+02	2.745840e+01
9.101534e+02	2.748216e+01
9.140596e+02	2.743465e+01
9.179658e+02	2.752966e+01
9.218721e+02	2.762467e+01
9.257783e+02	2.760092e+01
9.296845e+02	2.764843e+01
9.335907e+02	2.774344e+01
9.374970e+02	2.764843e+01
9.414032e+02	2.767218e+01
9.453094e+02	2.774344e+01
9.492156e+02	2.767218e+01
9.531219e+02	2.776719e+01
9.570281e+02	2.783845e+01
9.609344e+02	2.786220e+01
9.648406e+02	2.779094e+01
9.687469e+02	2.779094e+01
9.726532e+02	2.790971e+01
9.765595e+02	2.788596e+01
9.804658e+02	2.783845e+01
9.843720e+02	2.790971e+01
9.882783e+02	2.793346e+01
9.921846e+02	2.622325e+01
9.960909e+02	2.952491e+01
